fly	phase	day	lengths
fly_12	Day	3	1
fly_12	Day	3	55
fly_12	Day	3	19
fly_12	Day	3	10
fly_12	Day	3	164
fly_12	Day	3	15
fly_12	Day	3	25
fly_12	Day	3	34
fly_12	Day	3	16
fly_12	Day	3	7
fly_12	Day	3	5
fly_12	Day	3	20
fly_12	Day	3	23
fly_12	Day	3	76
fly_12	Day	3	52
fly_12	Day	3	17
fly_12	Day	3	6
fly_13	Day	3	5
fly_13	Day	3	31
fly_13	Day	3	5
fly_13	Day	3	8
fly_13	Day	3	6
fly_13	Day	3	5
fly_13	Day	3	24
fly_13	Day	3	11
fly_13	Day	3	23
fly_13	Day	3	7
fly_13	Day	3	5
fly_13	Day	3	39
fly_13	Day	3	50
fly_13	Day	3	47
fly_13	Day	3	166
fly_13	Day	3	9
fly_14	Day	3	12
fly_14	Day	3	26
fly_14	Day	3	28
fly_14	Day	3	7
fly_14	Day	3	10
fly_14	Day	3	20
fly_14	Day	3	9
fly_14	Day	3	29
fly_14	Day	3	18
fly_14	Day	3	13
fly_14	Day	3	25
fly_14	Day	3	11
fly_14	Day	3	32
fly_14	Day	3	31
fly_14	Day	3	46
fly_14	Day	3	12
fly_14	Day	3	42
fly_14	Day	3	26
fly_14	Day	3	15
fly_14	Day	3	8
fly_14	Day	3	16
fly_14	Day	3	9
fly_14	Day	3	10
fly_15	Day	3	101
fly_15	Day	3	6
fly_15	Day	3	5
fly_15	Day	3	89
fly_15	Day	3	61
fly_15	Day	3	8
fly_15	Day	3	43
fly_15	Day	3	230
fly_15	Day	3	6
fly_15	Day	3	8
fly_16	Day	3	88
fly_16	Day	3	6
fly_16	Day	3	67
fly_16	Day	3	13
fly_16	Day	3	5
fly_16	Day	3	25
fly_16	Day	3	14
fly_16	Day	3	35
fly_16	Day	3	5
fly_16	Day	3	20
fly_16	Day	3	54
fly_16	Day	3	16
fly_16	Day	3	7
fly_16	Day	3	22
fly_16	Day	3	27
fly_16	Day	3	82
fly_16	Day	3	30
fly_17	Day	3	2
fly_17	Day	3	55
fly_17	Day	3	22
fly_17	Day	3	8
fly_17	Day	3	5
fly_17	Day	3	5
fly_17	Day	3	6
fly_17	Day	3	5
fly_17	Day	3	9
fly_17	Day	3	6
fly_17	Day	3	37
fly_17	Day	3	37
fly_17	Day	3	7
fly_17	Day	3	47
fly_17	Day	3	59
fly_17	Day	3	94
fly_17	Day	3	38
fly_17	Day	3	15
fly_17	Day	3	20
fly_17	Day	3	13
fly_18	Day	3	10
fly_18	Day	3	16
fly_18	Day	3	12
fly_18	Day	3	14
fly_18	Day	3	6
fly_18	Day	3	13
fly_18	Day	3	25
fly_18	Day	3	38
fly_18	Day	3	20
fly_18	Day	3	71
fly_18	Day	3	7
fly_18	Day	3	74
fly_18	Day	3	88
fly_18	Day	3	48
fly_18	Day	3	14
fly_18	Day	3	21
fly_18	Day	3	14
fly_18	Day	3	28
fly_19	Day	3	3
fly_19	Day	3	49
fly_19	Day	3	14
fly_19	Day	3	23
fly_19	Day	3	10
fly_19	Day	3	10
fly_19	Day	3	14
fly_19	Day	3	12
fly_19	Day	3	13
fly_19	Day	3	17
fly_19	Day	3	21
fly_19	Day	3	35
fly_19	Day	3	49
fly_19	Day	3	15
fly_19	Day	3	96
fly_19	Day	3	33
fly_19	Day	3	48
fly_19	Day	3	109
fly_19	Day	3	30
fly_20	Day	3	70
fly_20	Day	3	7
fly_20	Day	3	7
fly_20	Day	3	6
fly_20	Day	3	7
fly_20	Day	3	11
fly_20	Day	3	6
fly_20	Day	3	5
fly_20	Day	3	9
fly_20	Day	3	9
fly_20	Day	3	7
fly_20	Day	3	14
fly_20	Day	3	13
fly_20	Day	3	8
fly_20	Day	3	14
fly_20	Day	3	33
fly_20	Day	3	6
fly_20	Day	3	20
fly_20	Day	3	7
fly_20	Day	3	38
fly_20	Day	3	14
fly_20	Day	3	19
fly_20	Day	3	42
fly_20	Day	3	17
fly_20	Day	3	7
fly_20	Day	3	5
fly_21	Day	3	7
fly_21	Day	3	19
fly_21	Day	3	6
fly_21	Day	3	5
fly_21	Day	3	5
fly_21	Day	3	17
fly_21	Day	3	10
fly_21	Day	3	15
fly_21	Day	3	8
fly_21	Day	3	40
fly_21	Day	3	10
fly_21	Day	3	14
fly_21	Day	3	22
fly_21	Day	3	27
fly_21	Day	3	19
fly_21	Day	3	21
fly_21	Day	3	12
fly_21	Day	3	27
fly_21	Day	3	25
fly_21	Day	3	19
fly_21	Day	3	28
fly_21	Day	3	23
fly_21	Day	3	9
fly_21	Day	3	13
fly_21	Day	3	16
fly_22	Day	3	1
fly_22	Day	3	41
fly_22	Day	3	40
fly_22	Day	3	7
fly_22	Day	3	6
fly_22	Day	3	10
fly_22	Day	3	9
fly_22	Day	3	9
fly_22	Day	3	12
fly_22	Day	3	40
fly_22	Day	3	22
fly_22	Day	3	13
fly_22	Day	3	6
fly_22	Day	3	29
fly_22	Day	3	23
fly_22	Day	3	23
fly_22	Day	3	82
fly_22	Day	3	89
fly_22	Day	3	7
fly_22	Day	3	7
fly_23	Day	3	4
fly_23	Day	3	23
fly_23	Day	3	12
fly_23	Day	3	19
fly_23	Day	3	26
fly_23	Day	3	6
fly_23	Day	3	8
fly_23	Day	3	19
fly_23	Day	3	11
fly_23	Day	3	12
fly_23	Day	3	39
fly_23	Day	3	21
fly_23	Day	3	10
fly_23	Day	3	24
fly_23	Day	3	33
fly_23	Day	3	23
fly_23	Day	3	38
fly_23	Day	3	64
fly_23	Day	3	36
fly_23	Day	3	26
fly_23	Day	3	14
fly_24	Day	3	3
fly_24	Day	3	43
fly_24	Day	3	16
fly_24	Day	3	6
fly_24	Day	3	5
fly_24	Day	3	9
fly_24	Day	3	31
fly_24	Day	3	11
fly_24	Day	3	6
fly_24	Day	3	23
fly_24	Day	3	6
fly_24	Day	3	17
fly_24	Day	3	14
fly_24	Day	3	9
fly_24	Day	3	6
fly_24	Day	3	24
fly_24	Day	3	33
fly_24	Day	3	17
fly_24	Day	3	29
fly_24	Day	3	19
fly_24	Day	3	16
fly_24	Day	3	16
fly_24	Day	3	9
fly_24	Day	3	8
fly_24	Day	3	9
fly_24	Day	3	89
fly_24	Day	3	5
fly_24	Day	3	22
fly_24	Day	3	12
fly_25	Day	3	3
fly_25	Day	3	27
fly_25	Day	3	55
fly_25	Day	3	16
fly_25	Day	3	15
fly_25	Day	3	12
fly_25	Day	3	9
fly_25	Day	3	13
fly_25	Day	3	32
fly_25	Day	3	14
fly_25	Day	3	10
fly_25	Day	3	24
fly_25	Day	3	10
fly_25	Day	3	30
fly_25	Day	3	33
fly_25	Day	3	76
fly_25	Day	3	80
fly_25	Day	3	6
fly_25	Day	3	43
fly_25	Day	3	29
fly_25	Day	3	11
fly_25	Day	3	16
fly_26	Day	3	1
fly_26	Day	3	12
fly_26	Day	3	19
fly_26	Day	3	16
fly_26	Day	3	8
fly_26	Day	3	5
fly_26	Day	3	6
fly_26	Day	3	18
fly_26	Day	3	26
fly_26	Day	3	30
fly_26	Day	3	49
fly_26	Day	3	26
fly_26	Day	3	33
fly_26	Day	3	6
fly_26	Day	3	5
fly_26	Day	3	9
fly_26	Day	3	43
fly_26	Day	3	30
fly_26	Day	3	12
fly_26	Day	3	21
fly_26	Day	3	31
fly_26	Day	3	37
fly_26	Day	3	5
fly_26	Day	3	15
fly_26	Day	3	24
fly_26	Day	3	13
fly_27	Day	3	4
fly_27	Day	3	42
fly_27	Day	3	18
fly_27	Day	3	7
fly_27	Day	3	10
fly_27	Day	3	16
fly_27	Day	3	17
fly_27	Day	3	8
fly_27	Day	3	8
fly_27	Day	3	14
fly_27	Day	3	15
fly_27	Day	3	11
fly_27	Day	3	15
fly_27	Day	3	18
fly_27	Day	3	5
fly_27	Day	3	14
fly_27	Day	3	11
fly_27	Day	3	21
fly_27	Day	3	11
fly_27	Day	3	56
fly_27	Day	3	87
fly_28	Day	3	8
fly_28	Day	3	40
fly_28	Day	3	38
fly_28	Day	3	7
fly_28	Day	3	20
fly_28	Day	3	15
fly_28	Day	3	14
fly_28	Day	3	9
fly_28	Day	3	16
fly_28	Day	3	9
fly_28	Day	3	17
fly_28	Day	3	9
fly_28	Day	3	10
fly_28	Day	3	11
fly_28	Day	3	5
fly_28	Day	3	21
fly_28	Day	3	13
fly_28	Day	3	12
fly_28	Day	3	23
fly_28	Day	3	15
fly_28	Day	3	13
fly_28	Day	3	13
fly_28	Day	3	27
fly_28	Day	3	19
fly_28	Day	3	33
fly_29	Day	3	6
fly_29	Day	3	84
fly_29	Day	3	14
fly_29	Day	3	7
fly_29	Day	3	6
fly_29	Day	3	6
fly_29	Day	3	10
fly_29	Day	3	7
fly_29	Day	3	14
fly_29	Day	3	36
fly_29	Day	3	41
fly_29	Day	3	120
fly_29	Day	3	28
fly_29	Day	3	26
fly_29	Day	3	84
fly_29	Day	3	139
fly_29	Day	3	10
fly_30	Day	3	5
fly_30	Day	3	38
fly_30	Day	3	36
fly_30	Day	3	17
fly_30	Day	3	6
fly_30	Day	3	5
fly_30	Day	3	20
fly_30	Day	3	11
fly_30	Day	3	12
fly_30	Day	3	10
fly_30	Day	3	8
fly_30	Day	3	6
fly_30	Day	3	11
fly_30	Day	3	39
fly_30	Day	3	30
fly_30	Day	3	58
fly_30	Day	3	37
fly_30	Day	3	53
fly_30	Day	3	10
fly_30	Day	3	26
fly_31	Day	3	1
fly_31	Day	3	28
fly_31	Day	3	34
fly_31	Day	3	33
fly_31	Day	3	9
fly_31	Day	3	8
fly_31	Day	3	37
fly_31	Day	3	40
fly_31	Day	3	5
fly_31	Day	3	27
fly_31	Day	3	50
fly_31	Day	3	121
fly_31	Day	3	43
fly_31	Day	3	8
fly_31	Day	3	13
fly_31	Day	3	32
fly_31	Day	3	40
fly_32	Day	3	29
fly_32	Day	3	35
fly_32	Day	3	230
fly_32	Day	3	257
fly_32	Day	3	13
fly_32	Day	3	14
fly_32	Day	3	5
fly_32	Day	3	6
fly_32	Day	3	12
fly_32	Day	3	7
